Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
11/11/2016,Kentucky,Home,87,Stephen F. Austin,64,Away,,Win,23,14.35,1.28,Division 1
11/11/2016,Savannah State,Away,71,Iowa State,113,Home,,Loss,-42,-6.21,8.88,Division 1
11/11/2016,Morgan State,Away,52,Houston,93,Home,,Loss,-41,-3.20,9.25,Division 1
11/11/2016,Illinois,Home,81,Southeast Missouri State,62,Away,,Win,19,1.91,-0.12,Division 1
11/11/2016,Hofstra,Home,74,Coppin State,72,Away,,Win,2,0.59,-12.56,Division 1
11/11/2016,Houston,Home,93,Morgan State,52,Away,,Win,41,9.25,-3.20,Division 1
11/11/2016,Kennesaw State,Away,74,Iowa,91,Home,,Loss,-17,-1.72,2.31,Division 1
11/11/2016,Iowa State,Home,113,Savannah State,71,Away,,Win,42,8.88,-6.21,Division 1
11/11/2016,Southeast Missouri State,Away,62,Illinois,81,Home,,Loss,-19,-0.12,1.91,Division 1
11/11/2016,Iowa,Home,91,Kennesaw State,74,Away,,Win,17,2.31,-1.72,Division 1
11/12/2016,Saint Joseph's,Home,77,Toledo,76,Away,,Win,1,-3.55,3.39,Division 1
11/12/2016,Vermont,Away,94,Quinnipiac,70,Home,,Win,24,11.97,-6.65,Division 1
11/12/2016,Quinnipiac,Home,70,Vermont,94,Away,,Loss,-24,-6.65,11.97,Division 1
11/12/2016,Toledo,Away,76,Saint Joseph's,77,Home,,Loss,-1,3.39,-3.55,Division 1
11/12/2016,UC-Davis,Away,63,Santa Clara,58,Home,,Win,5,1.56,1.39,Division 1
11/12/2016,San Jose State,Home,109,West Coast Baptist,70,Away,,Win,39,-1.67,0.00,Non Division 1
11/12/2016,Sam Houston State,Home,104,LeTourneau,57,Away,,Win,47,3.00,0.00,Non Division 1
11/12/2016,Northern Iowa,Home,74,Coe,37,Away,,Win,37,-2.57,0.00,Non Division 1
11/12/2016,Tennessee State,Neutral,69,Northern Arizona,65,,Neutral Site,Win,4,3.40,-6.84,Division 1
11/12/2016,Northern Arizona,Neutral,65,Tennessee State,69,,Neutral Site,Loss,-4,-6.84,3.40,Division 1
11/12/2016,Bryant,Away,64,Notre Dame,89,Home,,Loss,-25,-3.28,8.79,Division 1
11/12/2016,Southern,Away,67,Ohio,77,Home,,Loss,-10,-1.18,7.13,Division 1
11/12/2016,Ohio,Home,77,Southern,67,Away,,Win,10,7.13,-1.18,Division 1
11/12/2016,Notre Dame,Home,89,Bryant,64,Away,,Win,25,8.79,-3.28,Division 1
11/12/2016,Western Kentucky,Home,79,Alabama State,66,Away,,Win,13,-2.91,-8.48,Division 1
11/12/2016,Alabama State,Away,66,Western Kentucky,79,Home,,Loss,-13,-8.48,-2.91,Division 1
11/12/2016,Valparaiso,Home,89,Trinity Christian,75,Away,,Win,14,6.75,0.00,Non Division 1
11/12/2016,William & Mary,Home,96,Bridgewater (VA),44,Away,,Win,52,3.97,0.00,Non Division 1
11/12/2016,Youngstown State,Home,90,Akron,82,Away,,Win,8,-5.38,6.91,Division 1
11/12/2016,Akron,Away,82,Youngstown State,90,Home,,Loss,-8,6.91,-5.38,Division 1
11/12/2016,Winthrop,Home,66,Ferrum,47,Away,,Win,19,9.53,0.00,Non Division 1
11/12/2016,St. Bonaventure,Home,92,Saint Francis (PA),82,Away,,Win,10,4.47,1.56,Division 1
11/12/2016,Saint Francis (PA),Away,82,St. Bonaventure,92,Home,,Loss,-10,1.56,4.47,Division 1
11/12/2016,Santa Clara,Home,58,UC-Davis,63,Away,,Loss,-5,1.39,1.56,Division 1
11/12/2016,Texas-Arlington,Home,89,Texas Southern,82,Away,,Win,7,8.30,2.65,Division 1
11/12/2016,Utah,Home,81,Northwest Nazarene,37,Away,,Win,44,10.84,0.00,Non Division 1
11/12/2016,Texas-El Paso,Home,88,Louisiana College,54,Away,,Win,34,0.47,0.00,Non Division 1
11/12/2016,Texas Southern,Away,82,Texas-Arlington,89,Home,,Loss,-7,2.65,8.30,Division 1
11/12/2016,North Carolina Central,Away,69,Marshall,81,Home,,Loss,-12,11.73,1.66,Division 1
11/12/2016,Kent State,Neutral,79,Cleveland State,74,,Neutral Site,Win,5,4.60,-4.48,Division 1
11/12/2016,Cleveland State,Neutral,74,Kent State,79,,Neutral Site,Loss,-5,-4.48,4.60,Division 1
11/12/2016,Chicago State,Home,97,Illinois Tech,89,Away,,Win,8,-13.19,0.00,Non Division 1
11/12/2016,Appalachian State,Away,74,Davidson,86,Home,,Loss,-12,-2.37,2.19,Division 1
11/12/2016,Jacksonville,Away,92,Denver,84,Home,,Win,8,2.56,1.13,Division 1
11/12/2016,Denver,Home,84,Jacksonville,92,Away,,Loss,-8,1.13,2.56,Division 1
11/12/2016,Davidson,Home,86,Appalachian State,74,Away,,Win,12,2.19,-2.37,Division 1
11/12/2016,Butler,Home,89,Northern Colorado,52,Away,,Win,37,7.90,-3.17,Division 1
11/12/2016,Boise State,Home,85,Northwest University,46,Away,,Win,39,4.53,0.00,Non Division 1
11/12/2016,Arkansas-Little Rock,Home,97,Central Baptist,65,Away,,Win,32,0.09,0.00,Non Division 1
11/12/2016,Northern Colorado,Away,52,Butler,89,Home,,Loss,-37,-3.17,7.90,Division 1
11/12/2016,Nebraska-Omaha,Away,74,UC-Santa Barbara,60,Home,,Win,14,0.38,-10.21,Division 1
11/12/2016,UC-Santa Barbara,Home,60,Nebraska-Omaha,74,Away,,Loss,-14,-10.21,0.38,Division 1
11/12/2016,Cal State Bakersfield,Home,96,San Diego Christian,54,Away,,Win,42,8.16,0.00,Non Division 1
11/12/2016,High Point,Home,74,Averett,41,Away,,Win,33,-0.10,0.00,Non Division 1
11/12/2016,Green Bay,Home,84,Northland,49,Away,,Win,35,3.10,0.00,Non Division 1
11/12/2016,South Carolina Upstate,Away,60,Georgetown,105,Home,,Loss,-45,2.16,1.88,Division 1
11/12/2016,Idaho,Home,90,Corban,67,Away,,Win,23,1.68,0.00,Non Division 1
11/12/2016,Marshall,Home,81,North Carolina Central,69,Away,,Win,12,1.66,11.73,Division 1
11/12/2016,Wofford,Away,69,Louisiana State,91,Home,,Loss,-22,3.45,-8.16,Division 1
11/12/2016,Louisiana State,Home,91,Wofford,69,Away,,Win,22,-8.16,3.45,Division 1
11/12/2016,Charleston Southern,Away,67,Florida State,88,Home,,Loss,-21,-1.26,11.18,Division 1
11/12/2016,Grand Canyon,Away,61,Duke,96,Home,,Loss,-35,5.77,10.83,Division 1
11/12/2016,Duke,Home,96,Grand Canyon,61,Away,,Win,35,10.83,5.77,Division 1
11/12/2016,Florida State,Home,88,Charleston Southern,67,Away,,Win,21,11.18,-1.26,Division 1
11/12/2016,Georgetown,Home,105,South Carolina Upstate,60,Away,,Win,45,1.88,2.16,Division 1
11/12/2016,Towson,Away,67,George Mason,61,Home,,Win,6,4.97,2.94,Division 1
11/12/2016,George Mason,Home,61,Towson,67,Away,,Loss,-6,2.94,4.97,Division 1
11/13/2016,Duquesne,Away,74,Penn State,82,Home,,Loss,-8,-3.75,-1.00,Division 1
11/13/2016,Penn State,Home,82,Duquesne,74,Away,,Win,8,-1.00,-3.75,Division 1
11/13/2016,Texas-San Antonio,Away,64,Oregon State,72,Home,,Loss,-8,-3.42,-9.38,Division 1
11/13/2016,Oklahoma,Home,97,Northwestern State,61,Away,,Win,36,-1.19,-3.34,Division 1
11/13/2016,Oregon State,Home,72,Texas-San Antonio,64,Away,,Win,8,-9.38,-3.42,Division 1
11/13/2016,Drexel,Away,66,Rutgers,87,Home,,Loss,-21,-3.47,-1.58,Division 1
11/13/2016,Central Connecticut State,Away,58,Seton Hall,82,Home,,Loss,-24,-9.83,3.13,Division 1
11/13/2016,Seton Hall,Home,82,Central Connecticut State,58,Away,,Win,24,3.13,-9.83,Division 1
11/13/2016,Tennessee State,Away,69,Santa Clara,61,Home,,Win,8,3.40,1.39,Division 1
11/13/2016,Rutgers,Home,87,Drexel,66,Away,,Win,21,-1.58,-3.47,Division 1
11/13/2016,Santa Clara,Home,61,Tennessee State,69,Away,,Loss,-8,1.39,3.40,Division 1
11/13/2016,Sacramento State,Away,61,Nebraska,83,Home,,Loss,-22,-3.19,-3.10,Division 1
11/13/2016,Norfolk State,Home,78,Shenandoah,58,Away,,Win,20,-1.42,0.00,Non Division 1
11/13/2016,Nebraska,Home,83,Sacramento State,61,Away,,Win,22,-3.10,-3.19,Division 1
11/13/2016,Morehead State,Home,89,Lipscomb,75,Away,,Win,14,1.97,7.33,Division 1
11/13/2016,Navy,Home,74,Washington College,47,Away,,Win,27,0.72,0.00,Non Division 1
11/13/2016,Chattanooga,Away,57,North Carolina,97,Home,,Loss,-40,5.87,14.29,Division 1
11/13/2016,North Dakota State,Home,92,Minnesota-Morris,62,Away,,Win,30,3.33,0.00,Non Division 1
11/13/2016,Northwestern State,Away,61,Oklahoma,97,Home,,Loss,-36,-3.34,-1.19,Division 1
11/13/2016,St. Francis (NY),Away,61,North Carolina State,86,Home,,Loss,-25,-11.71,-2.00,Division 1
11/13/2016,North Carolina,Home,97,Chattanooga,57,Away,,Win,40,14.29,5.87,Division 1
11/13/2016,North Carolina State,Home,86,St. Francis (NY),61,Away,,Win,25,-2.00,-11.71,Division 1
11/13/2016,Cornell,Away,78,Siena,89,Home,,Loss,-11,-5.66,0.24,Division 1
11/13/2016,Bucknell,Away,74,Wake Forest,94,Home,,Loss,-20,8.74,4.75,Division 1
11/13/2016,Wake Forest,Home,94,Bucknell,74,Away,,Win,20,4.75,8.74,Division 1
11/13/2016,UCLA,Home,102,Cal State Northridge,87,Away,,Win,15,15.03,-3.30,Division 1
11/13/2016,Texas-Rio Grande Valley,Away,80,Tennessee-Martin,88,Home,,Loss,-8,-5.00,2.00,Division 1
11/13/2016,Cal State Northridge,Away,87,UCLA,102,Home,,Loss,-15,-3.30,15.03,Division 1
11/13/2016,Washington,Home,90,Yale,98,Away,,Loss,-8,-4.68,4.24,Division 1
11/13/2016,Long Beach State,Away,55,Wichita State,92,Home,,Loss,-37,-3.44,19.62,Division 1
11/13/2016,Wichita State,Home,92,Long Beach State,55,Away,,Win,37,19.62,-3.44,Division 1
11/13/2016,Western Illinois,Home,95,Oak Hills Christian,48,Away,,Win,47,-4.96,0.00,Non Division 1
11/13/2016,Yale,Away,98,Washington,90,Home,,Win,8,4.24,-4.68,Division 1
11/13/2016,Western Carolina,Home,87,Hiwassee,47,Away,,Win,40,-11.88,0.00,Non Division 1
11/13/2016,Bowling Green State,Away,72,South Dakota,78,Home,,Loss,-6,-3.06,4.18,Division 1
11/13/2016,South Dakota,Home,78,Bowling Green State,72,Away,,Win,6,4.18,-3.06,Division 1
11/13/2016,South Carolina,Home,81,Holy Cross,49,Away,,Win,32,7.59,-1.75,Division 1
11/13/2016,Siena,Home,89,Cornell,78,Away,,Win,11,0.24,-5.66,Division 1
11/13/2016,Holy Cross,Away,49,South Carolina,81,Home,,Loss,-32,-1.75,7.59,Division 1
11/13/2016,Southeast Missouri State,Home,86,Hannibal-LaGrange,54,Away,,Win,32,-0.12,0.00,Non Division 1
11/13/2016,Southern Methodist,Home,91,Eastern Michigan,64,Away,,Win,27,14.71,4.76,Division 1
11/13/2016,Tennessee-Martin,Home,88,Texas-Rio Grande Valley,80,Away,,Win,8,2.00,-5.00,Division 1
11/13/2016,Eastern Michigan,Away,64,Southern Methodist,91,Home,,Loss,-27,4.76,14.71,Division 1
11/13/2016,Nebraska-Omaha,Away,72,Southern California,82,Home,,Loss,-10,0.38,5.52,Division 1
11/13/2016,Southern California,Home,82,Nebraska-Omaha,72,Away,,Win,10,5.52,0.38,Division 1
11/13/2016,Delaware State,Home,61,Texas Southern,74,Away,,Loss,-13,-6.66,2.65,Division 1
11/13/2016,Texas Southern,Away,74,Delaware State,61,Home,,Win,13,2.65,-6.66,Division 1
11/13/2016,New Mexico State,Away,61,Colorado State,64,Home,,Loss,-3,11.70,5.15,Division 1
11/13/2016,Citadel,Home,146,Johnson University,84,Away,,Win,62,-4.76,0.00,Non Division 1
11/13/2016,Colorado State,Home,64,New Mexico State,61,Away,,Win,3,5.15,11.70,Division 1
11/13/2016,DePaul,Home,78,Robert Morris,72,Away,,Win,6,-5.69,-3.42,Division 1
11/13/2016,Florida Atlantic,Neutral,68,Southern Illinois-Edwardsville,77,,Neutral Site,Loss,-9,-3.77,-7.93,Division 1
11/13/2016,Southern Illinois-Edwardsville,Neutral,77,Florida Atlantic,68,,Neutral Site,Win,9,-7.93,-3.77,Division 1
11/13/2016,Mercer,Neutral,54,Florida,76,,Neutral Site,Loss,-22,2.59,11.72,Division 1
11/13/2016,Robert Morris,Away,72,DePaul,78,Home,,Loss,-6,-3.42,-5.69,Division 1
11/13/2016,Florida,Neutral,76,Mercer,54,,Neutral Site,Win,22,11.72,2.59,Division 1
11/13/2016,Delaware,Away,63,Bradley,49,Home,,Win,14,-6.79,-5.15,Division 1
11/13/2016,Brown,Home,88,Niagara,79,Away,,Win,9,-2.10,-3.97,Division 1
11/13/2016,Bradley,Home,49,Delaware,63,Away,,Loss,-14,-5.15,-6.79,Division 1
11/13/2016,Arizona State,Home,96,Cal Poly,74,Away,,Win,22,-3.09,-5.16,Division 1
11/13/2016,Cal Poly,Away,74,Arizona State,96,Home,,Loss,-22,-5.16,-3.09,Division 1
11/13/2016,Niagara,Away,79,Brown,88,Home,,Loss,-9,-3.97,-2.10,Division 1
11/13/2016,Northern Arizona,Neutral,76,UC-Davis,89,,Neutral Site,Loss,-13,-6.84,1.56,Division 1
11/13/2016,UC-Riverside,Home,81,Bristol University,45,Away,,Win,36,-4.17,0.00,Non Division 1
11/13/2016,UC-Davis,Neutral,89,Northern Arizona,76,,Neutral Site,Win,13,1.56,-6.84,Division 1
11/13/2016,Cal State Fullerton,Home,106,Portland State,100,Away,,Win,6,2.42,3.55,Division 1
11/13/2016,Portland State,Away,100,Cal State Fullerton,106,Home,,Loss,-6,3.55,2.42,Division 1
11/13/2016,Hawaii,Home,74,Texas State,68,Away,,Win,6,-0.20,4.15,Division 1
11/13/2016,Maryland-Eastern Shore,Home,73,Maryland-Baltimore County,77,Away,,Loss,-4,-4.68,4.27,Division 1
11/13/2016,IUPUI,Away,65,Michigan,77,Home,,Loss,-12,-0.53,9.26,Division 1
11/13/2016,Maryland-Baltimore County,Away,77,Maryland-Eastern Shore,73,Home,,Win,4,4.27,-4.68,Division 1
11/13/2016,Maine,Away,80,Longwood,58,Home,,Win,22,-10.34,-13.00,Division 1
11/13/2016,Loyola (IL),Home,100,Indiana-Northwest,51,Away,,Win,49,6.59,0.00,Non Division 1
11/13/2016,Michigan,Home,77,IUPUI,65,Away,,Win,12,9.26,-0.53,Division 1
11/13/2016,Missouri State,Home,91,Jacksonville State,65,Away,,Win,26,3.82,2.09,Division 1
11/13/2016,Lipscomb,Away,75,Morehead State,89,Home,,Loss,-14,7.33,1.97,Division 1
11/13/2016,Jacksonville State,Away,65,Missouri State,91,Home,,Loss,-26,2.09,3.82,Division 1
11/13/2016,Alabama A&M,Away,44,Missouri,99,Home,,Loss,-55,-15.97,-3.75,Division 1
11/13/2016,Missouri,Home,99,Alabama A&M,44,Away,,Win,55,-3.75,-15.97,Division 1
11/13/2016,Iowa,Home,116,Savannah State,84,Away,,Win,32,2.31,-6.21,Division 1
11/13/2016,Savannah State,Away,84,Iowa,116,Home,,Loss,-32,-6.21,2.31,Division 1
11/13/2016,Northern Kentucky,Away,64,Illinois,79,Home,,Loss,-15,4.74,1.91,Division 1
11/13/2016,Texas State,Away,68,Hawaii,74,Home,,Loss,-6,4.15,-0.20,Division 1
11/13/2016,Illinois,Home,79,Northern Kentucky,64,Away,,Win,15,1.91,4.74,Division 1
11/13/2016,IPFW,Home,117,Kenyon,60,Away,,Win,57,8.87,0.00,Non Division 1
11/13/2016,Kentucky,Home,93,Canisius,69,Away,,Win,24,14.35,0.82,Division 1
11/13/2016,Longwood,Home,58,Maine,80,Away,,Loss,-22,-13.00,-10.34,Division 1
11/13/2016,Canisius,Away,69,Kentucky,93,Home,,Loss,-24,0.82,14.35,Division 1
11/13/2016,James Madison,Home,70,Rice,94,Away,,Loss,-24,-3.18,6.06,Division 1
11/13/2016,Rice,Away,94,James Madison,70,Home,,Win,24,6.06,-3.18,Division 1
11/14/2016,Providence,Home,80,Vermont,58,Away,,Win,22,3.63,11.97,Division 1
11/14/2016,Pittsburgh,Home,99,Gardner-Webb,80,Away,,Win,19,-1.82,6.88,Division 1
11/14/2016,Purdue,Home,76,Villanova,79,Away,,Loss,-3,12.97,14.88,Division 1
11/14/2016,Vermont,Away,58,Providence,80,Home,,Loss,-22,11.97,3.63,Division 1
11/14/2016,Green Bay,Away,58,Pacific,76,Home,,Loss,-18,3.10,-5.00,Division 1
11/14/2016,Oral Roberts,Home,87,Rogers State,76,Away,,Win,11,-4.87,0.00,Non Division 1
11/14/2016,Gardner-Webb,Away,80,Pittsburgh,99,Home,,Loss,-19,6.88,-1.82,Division 1
11/14/2016,Pacific,Home,76,Green Bay,58,Away,,Win,18,-5.00,3.10,Division 1
11/14/2016,Villanova,Away,79,Purdue,76,Home,,Win,3,14.88,12.97,Division 1
11/14/2016,Saint Joseph's,Home,85,Columbia,65,Away,,Win,20,-3.55,-0.89,Division 1
11/14/2016,Columbia,Away,65,Saint Joseph's,85,Home,,Loss,-20,-0.89,-3.55,Division 1
11/14/2016,Southern Utah,Away,76,Saint Louis,88,Home,,Loss,-12,-7.73,-7.94,Division 1
11/14/2016,Saint Louis,Home,88,Southern Utah,76,Away,,Win,12,-7.94,-7.73,Division 1
11/14/2016,Rhode Island,Home,107,Marist,65,Away,,Win,42,8.48,-9.59,Division 1
11/14/2016,Marist,Away,65,Rhode Island,107,Home,,Loss,-42,-9.59,8.48,Division 1
11/14/2016,Richmond,Home,61,Old Dominion,64,Away,,Loss,-3,2.59,3.29,Division 1
11/14/2016,Old Dominion,Away,64,Richmond,61,Home,,Win,3,3.29,2.59,Division 1
11/14/2016,North Florida,Home,109,Edward Waters,73,Away,,Win,36,-1.09,0.00,Non Division 1
11/14/2016,Presbyterian,Away,42,North Carolina-Greensboro,61,Home,,Loss,-19,-13.63,6.38,Division 1
11/14/2016,Eastern Washington,Away,72,Northwestern,86,Home,,Loss,-14,3.42,6.03,Division 1
11/14/2016,Northern Illinois,Home,99,Roosevelt,55,Away,,Win,44,1.53,0.00,Non Division 1
11/14/2016,Houston Baptist,Away,79,New Mexico,95,Home,,Loss,-16,2.07,0.97,Division 1
11/14/2016,Nevada,Home,79,Loyola Marymount,64,Away,,Win,15,9.03,-0.40,Division 1
11/14/2016,North Carolina-Greensboro,Home,61,Presbyterian,42,Away,,Win,19,6.38,-13.63,Division 1
11/14/2016,New Mexico,Home,95,Houston Baptist,79,Away,,Win,16,0.97,2.07,Division 1
11/14/2016,Northwestern,Home,86,Eastern Washington,72,Away,,Win,14,6.03,3.42,Division 1
11/14/2016,Ohio State,Home,69,North Carolina Central,63,Away,,Win,6,3.03,11.73,Division 1
11/14/2016,North Carolina Central,Away,63,Ohio State,69,Home,,Loss,-6,11.73,3.03,Division 1
11/14/2016,Oklahoma State,Home,102,Central Arkansas,90,Away,,Win,12,7.50,-9.28,Division 1
11/14/2016,Central Arkansas,Away,90,Oklahoma State,102,Home,,Loss,-12,-9.28,7.50,Division 1
11/14/2016,Western Michigan,Away,60,Oakland,77,Home,,Loss,-17,0.28,8.72,Division 1
11/14/2016,Oakland,Home,77,Western Michigan,60,Away,,Win,17,8.72,0.28,Division 1
11/14/2016,Sam Houston State,Away,75,Ohio,96,Home,,Loss,-21,3.00,7.13,Division 1
11/14/2016,Ohio,Home,96,Sam Houston State,75,Away,,Win,21,7.13,3.00,Division 1
11/14/2016,Lafayette,Away,61,Saint Peter's,57,Home,,Win,4,-9.57,4.72,Division 1
11/14/2016,Eastern Illinois,Away,67,Troy,70,Home,,Loss,-3,2.97,6.78,Division 1
11/14/2016,Texas Christian,Home,98,Alabama State,62,Away,,Win,36,3.59,-8.48,Division 1
11/14/2016,Southeastern Louisiana,Away,76,Tulane,93,Home,,Loss,-17,2.69,-8.23,Division 1
11/14/2016,Troy,Home,70,Eastern Illinois,67,Away,,Win,3,6.78,2.97,Division 1
11/14/2016,American,Away,53,Texas A&M,76,Home,,Loss,-23,-6.80,2.39,Division 1
11/14/2016,Texas,Home,80,Louisiana-Monroe,59,Away,,Win,21,-1.76,-3.06,Division 1
11/14/2016,Alabama State,Away,62,Texas Christian,98,Home,,Loss,-36,-8.48,3.59,Division 1
11/14/2016,Texas A&M,Home,76,American,53,Away,,Win,23,2.39,-6.80,Division 1
11/14/2016,Tulane,Home,93,Southeastern Louisiana,76,Away,,Win,17,-8.23,2.69,Division 1
11/14/2016,West Virginia,Home,107,Mississippi Valley State,66,Away,,Win,41,15.65,-13.50,Division 1
11/14/2016,Mississippi Valley State,Away,66,West Virginia,107,Home,,Loss,-41,-13.50,15.65,Division 1
11/14/2016,Xavier,Home,86,Buffalo,53,Away,,Win,33,3.26,3.47,Division 1
11/14/2016,Buffalo,Away,53,Xavier,86,Home,,Loss,-33,3.47,3.26,Division 1
11/14/2016,Utah State,Home,93,NJIT,84,Away,,Win,9,2.78,-2.23,Division 1
11/14/2016,NJIT,Away,84,Utah State,93,Home,,Loss,-9,-2.23,2.78,Division 1
11/14/2016,Valparaiso,Home,78,Coppin State,58,Away,,Win,20,6.75,-12.56,Division 1
11/14/2016,Coppin State,Away,58,Valparaiso,78,Home,,Loss,-20,-12.56,6.75,Division 1
11/14/2016,South Carolina Upstate,Home,91,Mars Hill,66,Away,,Win,25,2.16,0.00,Non Division 1
11/14/2016,South Carolina State,Home,93,St. Andrews,76,Away,,Win,17,-10.29,0.00,Non Division 1
11/14/2016,Texas State,Neutral,86,Southern Illinois-Edwardsville,58,,Neutral Site,Win,28,4.15,-7.93,Division 1
11/14/2016,Southern Illinois-Edwardsville,Neutral,58,Texas State,86,,Neutral Site,Loss,-28,-7.93,4.15,Division 1
11/14/2016,Samford,Away,83,San Diego,65,Home,,Win,18,3.09,-5.97,Division 1
11/14/2016,Saint Peter's,Home,57,Lafayette,61,Away,,Loss,-4,4.72,-9.57,Division 1
11/14/2016,South Alabama,Home,88,Blue Mountain College,35,Away,,Win,53,-1.19,0.00,Non Division 1
11/14/2016,San Diego,Home,65,Samford,83,Away,,Loss,-18,-5.97,3.09,Division 1
11/14/2016,Binghamton,Away,61,St. John's (NY),77,Home,,Loss,-16,-2.97,-1.94,Division 1
11/14/2016,Central Michigan,Away,86,Tennessee Tech,74,Home,,Win,12,0.59,-0.72,Division 1
11/14/2016,Temple,Home,52,New Hampshire,57,Away,,Loss,-5,-0.25,5.03,Division 1
11/14/2016,Louisiana-Monroe,Away,59,Texas,80,Home,,Loss,-21,-3.06,-1.76,Division 1
11/14/2016,Tennessee Tech,Home,74,Central Michigan,86,Away,,Loss,-12,-0.72,0.59,Division 1
11/14/2016,Florida International,Away,67,Stetson,82,Home,,Loss,-15,-3.35,-5.72,Division 1
11/14/2016,St. John's (NY),Home,77,Binghamton,61,Away,,Win,16,-1.94,-2.97,Division 1
11/14/2016,New Hampshire,Away,57,Temple,52,Home,,Win,5,5.03,-0.25,Division 1
11/14/2016,Stetson,Home,82,Florida International,67,Away,,Win,15,-5.72,-3.35,Division 1
11/14/2016,Loyola Marymount,Away,64,Nevada,79,Home,,Loss,-15,-0.40,9.03,Division 1
11/14/2016,Colorado,Home,67,Seattle,55,Away,,Win,12,3.58,-1.67,Division 1
11/14/2016,College of Charleston,Away,71,Coastal Carolina,64,Home,,Win,7,4.79,-0.70,Division 1
11/14/2016,Connecticut,Home,61,Northeastern,64,Away,,Loss,-3,0.94,0.13,Division 1
11/14/2016,Seattle,Away,55,Colorado,67,Home,,Loss,-12,-1.67,3.58,Division 1
11/14/2016,Albany (NY),Away,51,Cincinnati,74,Home,,Loss,-23,5.85,13.65,Division 1
11/14/2016,Nicholls State,Away,56,Central Florida,80,Home,,Loss,-24,-4.77,6.59,Division 1
11/14/2016,Coastal Carolina,Home,64,College of Charleston,71,Away,,Loss,-7,-0.70,4.79,Division 1
11/14/2016,Cincinnati,Home,74,Albany (NY),51,Away,,Win,23,13.65,5.85,Division 1
11/14/2016,Northeastern,Away,64,Connecticut,61,Home,,Win,3,0.13,0.94,Division 1
11/14/2016,North Carolina-Wilmington,Away,78,Eastern Kentucky,69,Home,,Win,9,10.24,-4.29,Division 1
11/14/2016,Eastern Kentucky,Home,69,North Carolina-Wilmington,78,Away,,Loss,-9,-4.29,10.24,Division 1
11/14/2016,Elon,Home,95,Charlotte,100,Away,,Loss,-5,3.47,-3.73,Division 1
11/14/2016,Charlotte,Away,100,Elon,95,Home,,Win,5,-3.73,3.47,Division 1
11/14/2016,North Carolina A&T,Away,51,East Carolina,61,Home,,Loss,-10,-11.84,-1.82,Division 1
11/14/2016,East Carolina,Home,61,North Carolina A&T,51,Away,,Win,10,-1.82,-11.84,Division 1
11/14/2016,East Tennessee State,Home,107,Detroit Mercy,78,Away,,Win,29,10.56,-7.84,Division 1
11/14/2016,Detroit Mercy,Away,78,East Tennessee State,107,Home,,Loss,-29,-7.84,10.56,Division 1
11/14/2016,Southern Illinois,Away,65,Arkansas,90,Home,,Loss,-25,-0.88,5.79,Division 1
11/14/2016,Arkansas,Home,90,Southern Illinois,65,Away,,Win,25,5.79,-0.88,Division 1
11/14/2016,Arkansas-Pine Bluff,Home,83,Ecclesia,47,Away,,Win,36,-10.72,0.00,Non Division 1
11/14/2016,Arkansas-Little Rock,Home,100,University of the Ozarks,61,Away,,Win,39,0.09,0.00,Non Division 1
11/14/2016,Jacksonville,Away,68,Air Force,86,Home,,Loss,-18,2.56,-2.00,Division 1
11/14/2016,Air Force,Home,86,Jacksonville,68,Away,,Win,18,-2.00,2.56,Division 1
11/14/2016,Furman,Away,84,Alabama-Birmingham,74,Home,,Win,10,8.13,1.61,Division 1
11/14/2016,Alabama-Birmingham,Home,74,Furman,84,Away,,Loss,-10,1.61,8.13,Division 1
11/14/2016,Arkansas State,Home,100,Central Baptist,57,Away,,Win,43,4.22,0.00,Non Division 1
11/14/2016,UC-Irvine,Home,73,South Dakota State,58,Away,,Win,15,5.63,0.18,Division 1
11/14/2016,Princeton,Away,73,Brigham Young,82,Home,,Loss,-9,10.62,7.09,Division 1
