Date,Opponent,Opponent Differential,Team,Team Differential,at_home,at_opp,opp_avg_Score,opp_avg_ScoreAllowed,opp_losses,opp_wins,team_avg_Score,team_avg_ScoreAllowed,team_losses,team_wins,team_won
11/14/2016,Old Dominion,3.29,Richmond,2.59,1,0,62.0,55.0,0,1,72.0,69.0,0,1,0
11/14/2016,Edward Waters,0.0,North Florida,-1.09,1,0,0,0,0,0,66.0,83.0,1,0,1
11/14/2016,North Carolina-Greensboro,6.38,Presbyterian,-13.63,0,1,51.0,76.0,1,0,73.0,71.0,0,1,0
11/14/2016,Northwestern,6.03,Eastern Washington,3.42,0,1,94.0,63.0,0,1,70.0,47.0,0,1,0
11/14/2016,Roosevelt,0.0,Northern Illinois,1.53,1,0,0,0,0,0,80.0,78.0,0,1,1
11/14/2016,New Mexico,0.97,Houston Baptist,2.07,0,1,81.0,70.0,0,1,67.0,93.0,1,0,0
11/14/2016,Loyola Marymount,-0.4,Nevada,9.03,1,0,99.0,51.0,0,1,63.0,81.0,1,0,1
11/14/2016,North Carolina Central,11.73,Ohio State,3.03,1,0,69.0,81.0,1,0,78.0,68.0,0,1,1
11/14/2016,Central Arkansas,-9.28,Oklahoma State,7.5,1,0,47.0,79.0,1,0,102.0,65.0,0,1,1
11/14/2016,Oakland,8.72,Western Michigan,0.28,0,1,78.0,70.0,0,1,90.0,74.0,0,1,0
11/14/2016,Ohio,7.13,Sam Houston State,3.0,0,1,77.0,67.0,0,1,104.0,57.0,0,1,0
11/14/2016,Saint Peter's,4.72,Lafayette,-9.57,0,1,0,0,0,0,48.0,88.0,1,0,1
11/14/2016,Troy,6.78,Eastern Illinois,2.97,0,1,135.0,76.0,0,1,83.0,41.0,0,1,0
11/14/2016,Alabama State,-8.48,Texas Christian,3.59,1,0,66.0,79.0,1,0,82.0,64.0,0,1,1
11/14/2016,Tulane,-8.23,Southeastern Louisiana,2.69,0,1,75.0,95.0,1,0,85.0,39.0,0,1,0
11/14/2016,Texas A&M,2.39,American,-6.8,0,1,72.0,44.0,0,1,56.0,62.0,1,0,0
11/14/2016,Louisiana-Monroe,-3.06,Texas,-1.76,1,0,96.0,63.0,0,1,78.0,73.0,0,1,1
11/14/2016,Mississippi Valley State,-13.5,West Virginia,15.65,1,0,63.0,94.0,1,0,87.0,59.0,0,1,1
11/14/2016,Buffalo,3.47,Xavier,3.26,1,0,76.0,66.0,0,1,84.0,81.0,0,1,1
11/14/2016,NJIT,-2.23,Utah State,2.78,1,0,100.0,38.0,0,1,72.0,56.0,0,1,1
11/14/2016,Coppin State,-12.56,Valparaiso,6.75,1,0,72.0,74.0,1,0,84.0,70.0,0,2,1
11/14/2016,Mars Hill,0.0,South Carolina Upstate,2.16,1,0,0,0,0,0,60.0,105.0,1,0,1
11/14/2016,St. Andrews,0.0,South Carolina State,-10.29,1,0,0,0,0,0,39.0,85.0,1,0,1
11/14/2016,Southern Illinois-Edwardsville,-7.93,Texas State,4.15,0,0,73.0,68.0,0,2,64.5,65.5,1,1,1
11/14/2016,San Diego,-5.97,Samford,3.09,0,1,59.0,69.0,1,0,0,0,0,0,1
11/14/2016,Blue Mountain College,0.0,South Alabama,-1.19,1,0,0,0,0,0,76.0,68.0,0,1,1
11/14/2016,St. John's (NY),-1.94,Binghamton,-2.97,0,1,100.0,53.0,0,1,68.0,62.0,0,1,0
11/14/2016,Tennessee Tech,-0.72,Central Michigan,0.59,0,1,55.0,70.0,1,0,117.0,53.0,0,1,1
11/14/2016,New Hampshire,5.03,Temple,-0.25,1,0,85.0,58.0,0,1,97.0,92.0,0,1,0
11/14/2016,Stetson,-5.72,Florida International,-3.35,0,1,78.0,62.0,0,1,76.0,57.0,0,1,0
11/14/2016,Seattle,-1.67,Colorado,3.58,1,0,76.0,65.0,0,1,90.0,53.0,0,1,1
11/14/2016,Coastal Carolina,-0.7,College of Charleston,4.79,0,1,53.0,70.0,1,0,81.0,68.0,0,1,1
11/14/2016,Northeastern,0.13,Connecticut,0.94,1,0,87.0,77.0,0,1,58.0,67.0,1,0,0
11/14/2016,Cincinnati,13.65,Albany (NY),5.85,0,1,84.0,55.0,0,1,87.0,81.0,0,1,0
11/14/2016,Central Florida,6.59,Nicholls State,-4.77,0,1,0,0,0,0,79.0,73.0,0,1,0
11/14/2016,Eastern Kentucky,-4.29,North Carolina-Wilmington,10.24,0,1,97.0,87.0,0,1,110.0,64.0,0,1,1
11/14/2016,Charlotte,-3.73,Elon,3.47,1,0,101.0,88.0,0,1,101.0,68.0,0,1,0
11/14/2016,East Carolina,-1.82,North Carolina A&T,-11.84,0,1,72.0,57.0,0,1,67.0,50.0,0,1,0
11/14/2016,Detroit Mercy,-7.84,East Tennessee State,10.56,1,0,99.0,69.0,0,1,96.0,59.0,0,1,1
11/14/2016,Arkansas,5.79,Southern Illinois,-0.88,0,1,92.0,83.0,0,1,81.0,85.0,1,0,0
11/14/2016,Ecclesia,0.0,Arkansas-Pine Bluff,-10.72,1,0,0,0,0,0,66.0,86.0,1,0,1
11/14/2016,University of the Ozarks,0.0,Arkansas-Little Rock,0.09,1,0,0,0,0,0,97.0,65.0,0,1,1
11/14/2016,Air Force,-2.0,Jacksonville,2.56,0,1,88.0,71.0,0,1,92.0,84.0,0,1,0
11/14/2016,Alabama-Birmingham,1.61,Furman,8.13,0,1,86.0,66.0,0,1,71.0,73.0,1,0,1
11/14/2016,Central Baptist,0.0,Arkansas State,4.22,1,0,65.0,97.0,1,0,66.0,76.0,1,0,1
11/14/2016,South Dakota State,0.18,UC-Irvine,5.63,1,0,53.0,82.0,1,0,56.0,72.0,1,0,1
11/14/2016,Brigham Young,7.09,Princeton,10.62,0,1,0,0,0,0,0,0,0,0,0
11/14/2016,Auburn,0.84,Georgia State,4.56,0,1,83.0,66.0,0,1,111.0,69.0,0,1,0
11/14/2016,Oakland City,0.0,Austin Peay,-6.13,1,0,0,0,0,0,68.0,96.0,1,0,1
11/14/2016,Evansville,0.82,Alcorn State,1.44,0,1,47.0,78.0,1,0,44.0,69.0,1,0,0
11/14/2016,Wagner,2.47,Massachusetts-Lowell,-2.84,1,0,67.0,58.0,0,1,76.0,90.0,1,0,1
11/14/2016,Howard,-7.94,Marquette,7.52,1,0,58.0,76.0,1,0,95.0,71.0,0,1,1
11/14/2016,Texas-Rio Grande Valley,-5.0,Memphis,3.28,1,0,80.0,88.0,1,0,0,0,0,0,1
11/14/2016,Eureka,0.0,Loyola (IL),6.59,1,0,0,0,0,0,84.5,47.5,0,2,1
11/14/2016,Louisville,11.69,William & Mary,3.97,0,1,78.0,47.0,0,1,96.0,44.0,0,1,0
11/14/2016,Millersville,0.0,Loyola (MD),-2.58,1,0,0,0,0,0,60.0,65.0,1,0,1
11/14/2016,Montana,1.34,Wyoming,1.97,0,1,61.0,75.0,1,0,88.0,49.0,0,1,1
11/14/2016,Louisiana-Lafayette,5.64,Montana State,0.91,1,0,74.0,86.0,1,0,65.0,69.0,1,0,1
11/14/2016,Minnesota,6.18,Texas-Arlington,8.3,0,1,86.0,74.0,0,1,89.0,82.0,0,1,0
11/14/2016,Massachusetts,-0.03,Mississippi,1.67,1,0,90.0,76.0,0,1,86.0,83.0,0,1,1
11/14/2016,Georgia,1.55,North Carolina-Asheville,9.28,0,1,64.0,74.0,1,0,65.0,80.0,1,0,0
11/14/2016,Southern,-1.18,Georgia Tech,0.22,1,0,67.0,77.0,1,0,70.0,55.0,0,1,1
11/14/2016,Coastal Georgia,0.0,Georgia Southern,3.03,1,0,0,0,0,0,79.0,81.0,1,0,1
11/14/2016,NYIT,0.0,Fordham,-2.41,1,0,0,0,0,0,59.0,96.0,1,0,1
11/14/2016,Fresno State,3.69,Prairie View,-4.33,0,1,69.0,66.0,0,1,58.0,78.0,1,0,1
11/14/2016,Iowa State,8.88,Mount St. Mary's,-0.26,0,1,113.0,71.0,0,1,59.0,87.0,1,0,0
11/14/2016,Brewton-Parker,0.0,Kennesaw State,-1.72,1,0,53.0,87.0,1,0,74.0,91.0,1,0,1
11/14/2016,Gonzaga,23.42,San Diego State,5.94,0,1,92.0,69.0,0,1,69.0,59.0,0,1,0
11/14/2016,Florida Atlantic,-3.77,Hawaii,-0.2,1,0,62.5,69.0,2,0,71.0,68.5,1,1,1
11/15/2016,Grand Canyon,5.77,Penn State,-1.0,1,0,61.0,96.0,1,0,81.5,80.5,1,1,1
11/15/2016,Weber State,6.63,Pepperdine,-11.29,1,0,128.0,65.0,0,1,77.0,68.0,0,1,1
11/15/2016,Long Beach State,-3.44,North Carolina,14.29,1,0,75.0,75.5,1,1,96.0,66.0,0,2,1
11/15/2016,Mayville State,0.0,North Dakota,7.71,1,0,0,0,0,0,98.0,48.0,0,1,1
11/15/2016,Portland,-5.09,San Jose State,-1.67,1,0,71.0,55.0,0,1,109.0,70.0,0,1,0
11/15/2016,South Carolina,7.59,Monmouth,8.03,0,1,83.0,62.5,0,2,78.0,65.0,0,1,0
11/15/2016,Sacred Heart,-3.44,Hofstra,0.59,0,1,63.0,85.0,1,0,74.0,72.0,0,1,0
11/15/2016,Murray State,2.91,Middle Tennessee,11.71,1,0,73.0,70.0,0,1,102.0,64.0,0,1,1
11/15/2016,Missouri-Kansas City,-1.85,Drake,-5.87,0,1,82.0,89.0,1,0,74.0,79.0,1,0,0
11/15/2016,Louisiana College,0.0,McNeese State,-8.59,1,0,54.0,88.0,1,0,65.0,109.0,1,0,0
11/15/2016,Michigan State,3.36,Kentucky,14.35,0,0,63.0,65.0,1,0,90.0,66.5,0,2,1
11/15/2016,Mary,0.0,Nebraska,-3.1,1,0,0,0,0,0,83.0,61.0,0,1,1
11/15/2016,Elizabeth City State,0.0,Norfolk State,-1.42,1,0,0,0,0,0,76.0,68.0,1,1,1
11/15/2016,Towson,4.97,Morgan State,-3.2,1,0,67.0,61.0,0,1,52.0,93.0,1,0,0
11/15/2016,Stanford,-1.35,Cal State Northridge,-3.3,0,1,80.0,70.0,0,1,91.5,87.0,1,1,0
11/15/2016,Virginia,10.97,St. Francis (NY),-11.71,0,1,76.0,51.0,0,1,61.0,86.0,1,0,0
11/15/2016,Southern Virginia,0.0,Virginia Military Institute,-9.63,1,0,0,0,0,0,69.0,72.0,1,0,1
11/15/2016,Concordia (OR),0.0,Utah,10.84,1,0,0,0,0,0,81.0,37.0,0,1,1
11/15/2016,Vanderbilt,3.12,Belmont,8.18,0,1,71.0,95.0,1,0,0,0,0,0,0
11/15/2016,Allen,0.0,Wofford,3.45,1,0,0,0,0,0,69.0,91.0,1,0,1
11/15/2016,Wright State,4.63,Miami (OH),-4.22,0,1,85.0,81.0,0,1,84.0,57.0,0,1,0
11/15/2016,Virginia Tech,4.84,High Point,-0.1,0,1,80.0,67.0,0,1,74.0,41.0,0,1,0
11/15/2016,Central Washington,0.0,Washington State,-6.35,0,0,0,0,0,0,69.0,65.0,0,1,1
11/15/2016,Syracuse,5.31,Holy Cross,-1.75,0,1,83.0,55.0,0,1,49.0,81.0,1,0,0
11/15/2016,Tennessee,1.5,Appalachian State,-2.37,0,1,69.0,82.0,1,0,74.0,86.0,1,0,0
11/15/2016,Stephen F. Austin,1.28,Longwood,-13.0,0,1,64.0,87.0,1,0,58.0,80.0,1,0,0
11/15/2016,North Texas,-6.1,Texas Tech,6.25,1,0,85.0,77.0,0,1,93.0,67.0,0,1,1
11/15/2016,Youngstown State,-5.38,Toledo,3.39,1,0,90.0,82.0,0,1,76.0,77.0,1,0,1
11/15/2016,Cumberland,0.0,Tennessee-Martin,2.0,1,0,0,0,0,0,85.5,83.0,1,1,1
11/15/2016,Truett-McConnell,0.0,Citadel,-4.76,1,0,0,0,0,0,107.0,82.5,1,1,1
11/15/2016,Cleveland State,-4.48,Canisius,0.82,0,1,74.0,79.0,1,0,69.0,93.0,1,0,0
11/15/2016,Salve Regina,0.0,Bryant,-3.28,1,0,0,0,0,0,64.0,89.0,1,0,1
11/15/2016,Bridgewater (VA),0.0,Campbell,0.79,1,0,44.0,96.0,1,0,65.0,102.0,1,0,1
11/15/2016,Columbia International,0.0,Charleston Southern,-1.26,1,0,0,0,0,0,67.0,88.0,1,0,1
11/15/2016,Dartmouth,-7.7,Fairfield,-0.77,0,1,61.0,84.0,1,0,85.0,63.0,0,1,1
11/15/2016,Rochester (MI),0.0,Eastern Michigan,4.76,1,0,0,0,0,0,77.0,92.0,2,0,1
11/15/2016,Fairleigh Dickinson-Florham,0.0,Fairleigh Dickinson,-2.23,1,0,0,0,0,0,70.0,91.0,1,0,1
11/15/2016,Wisconsin,10.53,Creighton,9.62,1,0,79.0,47.0,0,1,89.0,82.0,0,1,1
11/15/2016,Cal State Bakersfield,8.16,Arizona,10.82,1,0,96.0,54.0,0,1,65.0,63.0,0,1,1
11/15/2016,Mt. St. Mary (NY),0.0,Army,-0.5,1,0,0,0,0,0,77.0,91.0,1,0,1
11/15/2016,Johnson & Wales,0.0,Air Force,-2.0,1,0,0,0,0,0,87.0,69.5,0,2,1
11/15/2016,Dayton,9.94,Alabama,4.15,1,0,96.0,68.0,0,1,70.0,53.0,0,1,0
11/15/2016,Baylor,10.0,Oregon,14.06,0,1,76.0,61.0,0,1,91.0,77.0,0,1,0
11/15/2016,Maryland-Eastern Shore,-4.68,Boston College,-5.88,1,0,72.0,76.0,2,0,73.0,79.0,1,0,1
11/15/2016,Indiana State,-2.74,Ball State,3.58,1,0,78.0,80.0,1,0,85.0,64.0,0,1,0
11/15/2016,Trinity Baptist,0.0,Florida A&M,-7.07,1,0,0,0,0,0,73.0,84.0,1,0,1
11/15/2016,La Salle,-1.03,Delaware,-6.79,0,1,92.0,97.0,1,0,63.5,52.5,0,2,0
11/15/2016,Virginia Commonwealth,8.26,Liberty,3.31,1,0,80.0,65.0,0,1,81.0,53.0,0,1,0
11/15/2016,Duke,10.83,Kansas,10.34,0,0,95.0,55.0,0,2,99.0,103.0,1,0,1
11/15/2016,Nebraska-Omaha,0.38,Kansas State,4.79,1,0,73.0,71.0,1,1,82.0,55.0,0,1,1
11/15/2016,Louisiana State,-8.16,Southern Mississippi,-9.26,0,1,91.0,69.0,0,1,101.0,96.0,0,1,0
11/15/2016,Winthrop,9.53,Manhattan,-7.06,1,0,66.0,47.0,0,1,64.0,76.0,1,0,0
11/15/2016,Piedmont,0.0,Lipscomb,7.33,1,0,0,0,0,0,85.5,71.0,1,1,1
11/15/2016,Siena,0.24,George Washington,0.42,1,0,89.0,78.0,0,1,75.0,71.0,0,1,1
11/15/2016,Maryland,6.34,Georgetown,1.88,1,0,62.0,56.0,0,1,105.0,60.0,0,1,0
11/15/2016,Iona,4.12,Florida State,11.18,1,0,0,0,0,0,88.0,67.0,0,1,1
11/15/2016,Lebanon Valley,0.0,George Mason,2.94,1,0,0,0,0,0,61.0,67.0,1,0,1
11/15/2016,McKendree,0.0,Illinois,1.91,1,0,0,0,0,0,80.0,63.0,0,2,1
11/15/2016,St. Edward's,0.0,Incarnate Word,-3.72,1,0,0,0,0,0,73.0,78.0,1,0,1
11/15/2016,Niagara,-3.97,Hartford,-10.28,1,0,72.5,82.0,2,0,60.0,75.0,1,0,1
11/16/2016,Notre Dame,8.79,Seattle,-1.67,0,1,89.0,64.0,0,1,65.5,66.0,1,1,0
11/16/2016,Oklahoma State,7.5,New Orleans,3.77,0,1,102.0,77.5,0,2,103.0,67.0,0,1,0
11/16/2016,Northern Illinois,1.53,Idaho,1.68,0,1,89.5,66.5,0,2,90.0,67.0,0,1,0
11/16/2016,Rhode Island,8.48,Brown,-2.1,0,1,95.5,63.0,0,2,71.5,81.5,1,1,0
11/16/2016,Central Pennsylvania College,0.0,Radford,-4.91,1,0,0,0,0,0,59.0,80.0,1,0,1
11/16/2016,Oregon State,-9.38,Lamar,6.03,0,1,75.0,61.0,0,2,90.0,47.0,0,1,1
11/16/2016,Rocky Mountain,0.0,Montana State,0.91,1,0,0,0,0,0,74.5,76.0,1,1,1
11/16/2016,Nevada-Las Vegas,-6.34,UC-Riverside,-4.17,0,1,68.0,76.0,1,0,68.0,58.0,1,1,0
11/16/2016,Minnesota,6.18,Mount St. Mary's,-0.26,0,1,85.0,70.5,0,2,57.0,80.0,2,0,0
11/16/2016,Memphis,3.28,Milwaukee,-4.2,0,1,94.0,75.0,0,1,88.0,58.0,0,1,0
11/16/2016,Miami (FL),5.69,North Florida,-1.09,1,0,92.0,43.0,0,1,87.5,78.0,1,1,0
11/16/2016,Colorado Christian,0.0,Northern Colorado,-3.17,1,0,0,0,0,0,52.0,89.0,1,0,1
11/16/2016,Samford,3.09,New Mexico State,11.7,1,0,83.0,65.0,0,1,80.5,58.0,1,1,1
11/16/2016,Texas Southern,2.65,Rice,6.06,1,0,78.0,75.0,1,1,94.0,70.0,0,1,0
11/16/2016,Western Carolina,-11.88,North Carolina Central,11.73,0,1,65.0,69.5,1,1,66.0,75.0,2,0,1
11/16/2016,Idaho State,-10.39,Utah Valley,3.58,1,0,70.0,81.0,1,0,69.0,92.0,1,0,1
11/16/2016,Bristol University,0.0,Utah State,2.78,1,0,45.0,81.0,1,0,82.5,70.0,0,2,1
11/16/2016,Western Illinois,-4.96,Southeast Missouri State,-0.12,0,1,75.0,65.0,1,1,74.0,67.5,1,1,1
11/16/2016,Wichita State,19.62,Tulsa,-2.84,0,1,88.5,47.0,0,2,73.0,84.0,1,0,0
11/16/2016,Jacksonville State,2.09,Western Kentucky,-2.91,1,0,74.5,82.0,1,1,79.0,66.0,0,1,1
11/16/2016,San Diego Christian,0.0,San Diego State,5.94,1,0,54.0,96.0,1,0,58.5,64.0,1,1,1
11/16/2016,Presentation College,0.0,South Dakota,4.18,1,0,0,0,0,0,78.5,73.0,0,2,1
11/16/2016,Prairie View,-4.33,Saint Mary's (CA),15.5,1,0,71.0,78.0,1,1,81.0,63.0,0,1,1
11/16/2016,Wayne State (NE),0.0,South Dakota State,0.18,1,0,0,0,0,0,55.5,77.5,2,0,1
11/16/2016,Texas-Rio Grande Valley,-5.0,Texas A&M-Corpus Christi,2.68,0,1,77.5,91.0,2,0,115.0,100.0,0,1,1
11/16/2016,Missouri Southern State,0.0,Southern Illinois,-0.88,1,0,0,0,0,0,73.0,87.5,2,0,1
11/16/2016,Southeastern Louisiana,2.69,Jackson State,-2.38,0,1,80.5,66.0,1,1,66.0,54.0,0,1,0
11/16/2016,Coppin State,-12.56,Coastal Carolina,-0.7,1,0,65.0,76.0,2,0,58.5,70.5,2,0,1
11/16/2016,Hiwassee,0.0,Chattanooga,5.87,1,0,47.0,87.0,1,0,69.5,83.0,1,1,1
11/16/2016,San Francisco,4.66,UC-Santa Barbara,-10.21,1,0,82.0,80.0,0,1,60.0,74.0,1,0,0
11/16/2016,Fort Lewis,0.0,Colorado State,5.15,1,0,0,0,0,0,64.0,61.0,0,1,1
11/16/2016,Duquesne,-3.75,Saint Francis (PA),1.56,0,1,69.5,71.0,1,1,82.0,92.0,1,0,0
11/16/2016,Texas-Arlington,8.3,Florida Gulf Coast,10.64,1,0,78.0,83.0,1,1,59.0,80.0,1,0,1
11/16/2016,Cornell,-5.66,Colgate,-4.0,0,1,70.0,78.5,2,0,55.0,83.0,1,0,1
11/16/2016,Central Connecticut State,-9.83,Binghamton,-2.97,1,0,66.5,71.0,1,1,64.5,69.5,1,1,1
11/16/2016,Bethune-Cookman,-6.72,Kennesaw State,-1.72,0,1,53.0,100.0,1,0,77.0,82.5,1,1,0
11/16/2016,SUNY-Oneonta,0.0,Albany (NY),5.85,1,0,0,0,0,0,69.0,77.5,1,1,1
11/16/2016,Robert Morris,-3.42,Bucknell,8.74,1,0,61.0,72.5,2,0,75.0,79.0,1,1,1
11/16/2016,UC-Irvine,5.63,University of California,5.12,1,0,64.5,65.0,1,1,82.0,53.0,0,1,1
11/16/2016,Butler,7.9,Northwestern,6.03,0,1,89.0,52.0,0,1,90.0,67.5,0,2,0
11/16/2016,Alabama State,-8.48,Louisiana Tech,10.73,1,0,64.0,88.5,2,0,76.0,85.0,1,0,1
11/16/2016,Vermont,11.97,Marist,-9.59,1,0,76.0,75.0,1,1,57.0,100.5,2,0,0
11/16/2016,Loyola (MD),-2.58,Long Island University,1.88,0,0,69.5,65.5,1,1,78.0,40.0,0,1,1
11/16/2016,Delaware State,-6.66,Maryland-Baltimore County,4.27,1,0,82.0,65.0,1,1,84.5,67.0,0,2,1
11/16/2016,Morehead State,1.97,Marshall,1.66,1,0,97.5,58.0,0,2,81.0,69.0,0,1,1
11/16/2016,Texas-San Antonio,-3.42,Illinois-Chicago,-0.15,1,0,65.0,70.5,2,0,80.0,82.0,1,0,1
11/16/2016,Angelo State,0.0,Houston,9.25,1,0,0,0,0,0,93.0,52.0,0,1,1
11/16/2016,Rider,-0.06,Hartford,-10.28,1,0,67.0,56.0,0,1,71.0,76.5,1,1,0
11/16/2016,IPFW,8.87,Illinois State,7.85,1,0,100.0,76.0,1,1,70.0,73.0,1,0,1
11/16/2016,Mississippi Valley State,-13.5,Kent State,4.6,1,0,64.5,100.5,2,0,79.0,74.0,0,1,1
11/16/2016,Indiana,7.03,Massachusetts-Lowell,-2.84,0,1,103.0,99.0,0,1,81.5,83.0,1,1,0
11/17/2016,Antelope Valley,0.0,Sacramento State,-3.19,1,0,65.0,128.0,1,0,57.0,86.5,2,0,1
11/17/2016,Saint Louis,-7.94,Eastern Illinois,2.97,0,1,76.0,80.5,1,1,75.0,55.5,1,1,0
11/17/2016,Oregon,14.06,Valparaiso,6.75,0,1,70.0,71.5,1,1,82.0,66.0,0,3,0
11/17/2016,Life Pacific,0.0,Pepperdine,-11.29,1,0,0,0,0,0,73.0,68.0,0,2,1
11/17/2016,George Fox,0.0,Portland State,3.55,1,0,0,0,0,0,85.0,97.0,2,0,1
11/17/2016,Denver,1.13,San Jose State,-1.67,1,0,84.0,92.0,1,0,87.5,74.5,1,1,0
11/17/2016,Middle Georgia State,0.0,Savannah State,-6.21,1,0,0,0,0,0,77.5,114.5,2,0,1
11/17/2016,South Carolina Upstate,2.16,North Carolina-Asheville,9.28,0,1,75.5,85.5,1,1,55.5,70.0,2,0,1
11/17/2016,Southern,-1.18,Sam Houston State,3.0,1,0,64.5,77.0,2,0,89.5,76.5,1,1,1
11/17/2016,Wilmington (DE),0.0,Morgan State,-3.2,1,0,0,0,0,0,62.0,85.5,2,0,1
11/17/2016,New Hampshire,5.03,Abilene Christian,-2.21,0,1,71.0,55.0,0,2,73.0,59.0,0,1,1
11/17/2016,Xavier,3.26,Missouri,-3.75,0,0,85.0,67.0,0,2,99.0,44.0,0,1,0
11/17/2016,Fontbonne,0.0,Missouri State,3.82,1,0,0,0,0,0,93.5,63.5,0,2,1
11/17/2016,Ohio State,3.03,Providence,3.63,0,1,73.5,65.5,0,2,80.0,58.0,0,1,0
11/17/2016,Tulane,-8.23,Oklahoma,-1.19,0,0,84.0,85.5,1,1,97.0,61.0,0,1,1
11/17/2016,Mississippi College,0.0,Nicholls State,-4.77,1,0,0,0,0,0,67.5,76.5,1,1,1
11/17/2016,Benedictine (AZ),0.0,Northern Arizona,-6.84,0,0,0,0,0,0,68.33333333333333,75.0,3,0,1
11/17/2016,San Diego,-5.97,UCLA,15.03,1,0,62.0,76.0,2,0,110.5,83.5,0,2,1
11/17/2016,Western Michigan,0.28,Villanova,14.88,0,0,75.0,75.5,1,1,83.5,62.0,0,2,1
11/17/2016,Wake Forest,4.75,Texas-El Paso,0.47,0,0,87.0,66.5,0,2,88.0,54.0,0,1,0
11/17/2016,Chicago State,-13.19,Wisconsin,10.53,1,0,97.0,89.0,0,1,73.0,63.0,1,1,1
11/17/2016,Yale,4.24,Lehigh,5.34,0,1,98.0,90.0,0,1,81.0,84.0,1,0,0
11/17/2016,Washington,-4.68,Cal State Fullerton,2.42,0,1,90.0,98.0,1,0,91.5,64.0,0,2,0
11/17/2016,Eastern Washington,3.42,Texas,-1.76,1,0,71.0,66.5,1,1,79.0,66.0,0,2,1
11/17/2016,Southern Methodist,14.71,Pittsburgh,-1.82,0,0,81.5,54.0,0,2,96.0,85.0,0,2,0
11/17/2016,St. Bonaventure,4.47,Florida,11.72,0,0,92.0,82.0,0,1,78.0,56.5,0,2,1
11/17/2016,Doane College,0.0,South Dakota,4.18,1,0,0,0,0,0,85.33333333333333,68.66666666666667,0,3,1
11/17/2016,South Florida,-9.67,Elon,3.47,0,1,84.0,73.0,0,1,98.0,84.0,1,1,1
11/17/2016,Tennessee Tech,-0.72,Alabama A&M,-15.97,0,1,64.5,78.0,2,0,53.0,97.5,2,0,0
11/17/2016,Weber State,6.63,Stanford,-1.35,1,0,98.0,67.0,1,1,88.0,69.5,0,2,1
11/17/2016,Massachusetts,-0.03,Temple,-0.25,0,1,89.0,83.0,1,1,74.5,74.5,1,1,0
11/17/2016,Marygrove,0.0,Central Michigan,0.59,1,0,74.0,90.0,1,0,101.5,63.5,0,2,1
11/17/2016,East Carolina,-1.82,Charlotte,-3.73,1,0,66.5,54.0,0,2,100.5,91.5,0,2,1
11/17/2016,Holy Names,0.0,UC-Davis,1.56,1,0,0,0,0,0,72.0,70.66666666666667,1,2,1
11/17/2016,Mississippi State,1.22,Central Florida,6.59,0,0,78.0,74.0,0,1,80.0,56.0,0,1,1
11/17/2016,Colorado,3.58,Louisiana-Monroe,-3.06,0,1,78.5,54.0,0,2,77.5,71.5,1,1,0
11/17/2016,Davidson,2.19,Clemson,3.5,0,0,86.0,74.0,0,1,74.0,64.0,0,1,1
11/17/2016,College of Charleston,4.79,Boise State,4.53,0,1,76.0,66.0,0,2,85.0,46.0,0,1,0
11/17/2016,Cal State Dominguez Hills,0.0,Cal Poly,-5.16,1,0,0,0,0,0,71.0,86.5,2,0,1
11/17/2016,Alabama-Birmingham,1.61,Troy,6.78,0,1,80.0,75.0,1,1,102.5,71.5,0,2,0
11/17/2016,Warren Wilson,0.0,Appalachian State,-2.37,1,0,0,0,0,0,84.0,94.5,2,0,1
11/17/2016,Northern Iowa,-2.57,Arizona State,-3.09,0,0,74.0,37.0,0,1,92.0,72.0,0,2,0
11/17/2016,American,-6.8,Akron,6.91,1,0,54.5,69.0,2,0,82.0,90.0,1,0,1
11/17/2016,Coppin State,-12.56,Brigham Young,7.09,1,0,63.0,80.33333333333333,3,0,82.0,73.0,0,1,1
11/17/2016,Nazareth,0.0,Buffalo,3.47,1,0,0,0,0,0,64.5,76.0,1,1,1
11/17/2016,Eastern Kentucky,-4.29,Auburn,0.84,1,0,83.0,82.5,1,1,83.0,65.5,0,2,1
11/17/2016,Rutgers,-1.58,DePaul,-5.69,1,0,86.5,61.5,0,2,78.0,72.0,0,1,0
11/17/2016,Panhandle State,0.0,Louisiana-Lafayette,5.64,1,0,0,0,0,0,78.5,85.0,2,0,1
11/17/2016,Louisville,11.69,Long Beach State,-3.44,0,1,84.5,52.5,0,2,72.33333333333333,81.33333333333333,2,1,0
11/17/2016,Iowa,2.31,Seton Hall,3.13,0,1,103.5,79.0,0,2,86.5,64.0,0,2,1
11/17/2016,NJIT,-2.23,Lafayette,-9.57,1,0,92.0,65.5,1,1,54.5,72.5,1,1,1
11/17/2016,Marquette,7.52,Michigan,9.26,0,0,88.0,60.0,0,2,76.5,61.5,0,2,1
11/17/2016,St. Mary's (MD),0.0,Maryland,6.34,1,0,0,0,0,0,69.0,65.5,0,2,1
11/17/2016,Loyola Marymount,-0.4,Connecticut,0.94,0,1,81.5,65.0,1,1,59.5,65.5,2,0,1
11/17/2016,Arkansas-Pine Bluff,-10.72,George Washington,0.42,1,0,74.5,66.5,1,1,76.0,73.0,0,2,1
11/17/2016,Georgetown,1.88,Arkansas State,4.22,0,1,90.0,68.0,1,1,83.0,66.5,1,1,1
11/17/2016,Johnson University,0.0,Florida A&M,-7.07,1,0,84.0,146.0,1,0,83.5,73.0,1,1,1
