Date,Team,Team Location,Team Score,Opponent,Opponent Score,Opponent Location,Neutral Site,Team Result,Team Margin,Team Differential,Opponent Differential,Game Type
2/21/2016,Missouri State,Home,62,Loyola (IL),75,Away,,Loss,-13,-5.25,-0.91,Division 1
2/21/2016,Manhattan,Away,63,Quinnipiac,59,Home,,Win,4,-4.35,-5.40,Division 1
2/21/2016,Massachusetts,Home,70,George Mason,64,Away,,Win,6,-2.31,-5.41,Division 1
2/21/2016,Alabama-Birmingham,Away,77,Middle Tennessee,67,Home,,Win,10,9.41,4.39,Division 1
2/21/2016,Middle Tennessee,Home,67,Alabama-Birmingham,77,Away,,Loss,-10,4.39,9.41,Division 1
2/21/2016,Quinnipiac,Home,59,Manhattan,63,Away,,Loss,-4,-5.40,-4.35,Division 1
2/21/2016,San Jose State,Home,56,San Diego State,78,Away,,Loss,-22,-3.35,7.69,Division 1
2/21/2016,Denver,Away,76,South Dakota,71,Home,,Win,5,-0.10,-2.94,Division 1
2/21/2016,South Dakota,Home,71,Denver,76,Away,,Loss,-5,-2.94,-0.10,Division 1
2/21/2016,Monmouth,Away,82,Saint Peter's,75,Home,,Win,7,7.74,-0.70,Division 1
2/21/2016,Saint Peter's,Home,75,Monmouth,82,Away,,Loss,-7,-0.70,7.74,Division 1
2/21/2016,San Diego State,Away,78,San Jose State,56,Home,,Win,22,7.69,-3.35,Division 1
2/22/2016,South Carolina State,Away,71,Howard,63,Home,,Win,8,0.12,-3.64,Division 1
2/22/2016,Kansas State,Home,70,Texas,71,Away,,Loss,-1,2.00,3.70,Division 1
2/22/2016,Howard,Home,63,South Carolina State,71,Away,,Loss,-8,-3.64,0.12,Division 1
2/22/2016,Houston Baptist,Home,91,Incarnate Word,97,Away,,Loss,-6,0.79,0.17,Division 1
2/22/2016,Incarnate Word,Away,97,Houston Baptist,91,Home,,Win,6,0.17,0.79,Division 1
2/22/2016,Florida A&M,Away,81,Maryland-Eastern Shore,80,Home,,Win,1,-9.14,-6.91,Division 1
2/22/2016,Maryland-Eastern Shore,Home,80,Florida A&M,81,Away,,Loss,-1,-6.91,-9.14,Division 1
2/22/2016,Stephen F. Austin,Away,79,Lamar,58,Home,,Win,21,17.56,-1.57,Division 1
2/22/2016,Texas,Away,71,Kansas State,70,Home,,Win,1,3.70,2.00,Division 1
2/22/2016,Lamar,Home,58,Stephen F. Austin,79,Away,,Loss,-21,-1.57,17.56,Division 1
2/22/2016,Alcorn State,Away,60,Alabama State,73,Home,,Loss,-13,-5.00,-2.94,Division 1
2/22/2016,Arkansas-Pine Bluff,Home,52,Texas Southern,54,Away,,Loss,-2,-13.79,2.66,Division 1
2/22/2016,Alabama State,Home,73,Alcorn State,60,Away,,Win,13,-2.94,-5.00,Division 1
2/22/2016,Alabama A&M,Home,78,Southern,66,Away,,Win,12,-2.28,3.82,Division 1
2/22/2016,Southern,Away,66,Alabama A&M,78,Home,,Loss,-12,3.82,-2.28,Division 1
2/22/2016,Cleveland State,Away,61,Green Bay,78,Home,,Loss,-17,-6.94,4.57,Division 1
2/22/2016,Green Bay,Home,78,Cleveland State,61,Away,,Win,17,4.57,-6.94,Division 1
2/22/2016,Hampton,Away,82,Delaware State,72,Home,,Win,10,0.94,-11.13,Division 1
2/22/2016,Texas Southern,Away,54,Arkansas-Pine Bluff,52,Home,,Win,2,2.66,-13.79,Division 1
2/22/2016,Delaware State,Home,72,Hampton,82,Away,,Loss,-10,-11.13,0.94,Division 1
2/22/2016,Northwestern State,Home,81,Nicholls State,67,Away,,Win,14,-6.75,-8.82,Division 1
2/22/2016,Iona,Away,87,Siena,81,Home,,Win,6,5.94,5.38,Division 1
2/22/2016,Nicholls State,Away,67,Northwestern State,81,Home,,Loss,-14,-8.82,-6.75,Division 1
2/22/2016,Coppin State,Away,77,Norfolk State,85,Home,,Loss,-8,-8.29,0.97,Division 1
2/22/2016,Norfolk State,Home,85,Coppin State,77,Away,,Win,8,0.97,-8.29,Division 1
2/22/2016,Iowa State,Away,87,West Virginia,97,Home,,Loss,-10,6.94,12.66,Division 1
2/22/2016,West Virginia,Home,97,Iowa State,87,Away,,Win,10,12.66,6.94,Division 1
2/22/2016,Stetson,Home,94,Bethune-Cookman,96,Away,,Loss,-2,-2.29,-2.24,Division 1
2/22/2016,Siena,Home,81,Iona,87,Away,,Loss,-6,5.38,5.94,Division 1
2/22/2016,Bethune-Cookman,Away,96,Stetson,94,Home,,Win,2,-2.24,-2.29,Division 1
2/22/2016,Virginia,Away,61,Miami (FL),64,Home,,Loss,-3,10.41,8.81,Division 1
2/22/2016,Milwaukee,Home,87,Youngstown State,51,Away,,Win,36,6.88,-7.66,Division 1
2/22/2016,Miami (FL),Home,64,Virginia,61,Away,,Win,3,8.81,10.41,Division 1
2/22/2016,Central Arkansas,Away,88,McNeese State,82,Home,,Win,6,-8.36,-7.52,Division 1
2/22/2016,McNeese State,Home,82,Central Arkansas,88,Away,,Loss,-6,-7.52,-8.36,Division 1
2/22/2016,Morgan State,Home,72,North Carolina A&T,51,Away,,Win,21,-4.19,-8.25,Division 1
2/22/2016,North Carolina A&T,Away,51,Morgan State,72,Home,,Loss,-21,-8.25,-4.19,Division 1
2/22/2016,Prairie View,Away,63,Mississippi Valley State,61,Home,,Win,2,-10.61,-11.74,Division 1
2/22/2016,Youngstown State,Away,51,Milwaukee,87,Home,,Loss,-36,-7.66,6.88,Division 1
2/22/2016,Mississippi Valley State,Home,61,Prairie View,63,Away,,Loss,-2,-11.74,-10.61,Division 1
2/23/2016,Northern Illinois,Away,64,Central Michigan,76,Home,,Loss,-12,5.15,3.45,Division 1
2/23/2016,Colorado State,Home,86,New Mexico,69,Away,,Win,17,2.18,2.63,Division 1
2/23/2016,New Mexico,Away,69,Colorado State,86,Home,,Loss,-17,2.63,2.18,Division 1
2/23/2016,Buffalo,Home,87,Kent State,70,Away,,Win,17,2.69,1.79,Division 1
2/23/2016,Kent State,Away,70,Buffalo,87,Home,,Loss,-17,1.79,2.69,Division 1
2/23/2016,Central Michigan,Home,76,Northern Illinois,64,Away,,Win,12,3.45,5.15,Division 1
2/23/2016,Davidson,Home,65,Rhode Island,54,Away,,Win,11,1.31,4.63,Division 1
2/23/2016,Florida,Home,74,Vanderbilt,87,Away,,Loss,-13,4.85,9.15,Division 1
2/23/2016,Vanderbilt,Away,87,Florida,74,Home,,Win,13,9.15,4.85,Division 1
2/23/2016,Georgia Southern,Home,54,Georgia State,52,Away,,Win,2,1.48,0.70,Division 1
2/23/2016,Rhode Island,Away,54,Davidson,65,Home,,Loss,-11,4.63,1.31,Division 1
2/23/2016,Eastern Michigan,Home,73,Western Michigan,62,Away,,Win,11,2.29,-0.33,Division 1
2/23/2016,Western Michigan,Away,62,Eastern Michigan,73,Home,,Loss,-11,-0.33,2.29,Division 1
2/23/2016,Evansville,Away,67,Bradley,55,Home,,Win,12,8.97,-13.91,Division 1
2/23/2016,Kansas,Away,66,Baylor,60,Home,,Win,6,13.82,7.91,Division 1
2/23/2016,Boise State,Home,81,Nevada-Las Vegas,69,Away,,Win,12,7.31,4.67,Division 1
2/23/2016,Nevada-Las Vegas,Away,69,Boise State,81,Home,,Loss,-12,4.67,7.31,Division 1
2/23/2016,Arkansas,Home,85,Louisiana State,65,Away,,Win,20,3.47,1.85,Division 1
2/23/2016,Louisiana State,Away,65,Arkansas,85,Home,,Loss,-20,1.85,3.47,Division 1
2/23/2016,Baylor,Home,60,Kansas,66,Away,,Loss,-6,7.91,13.82,Division 1
2/23/2016,Boston College,Home,56,Virginia Tech,71,Away,,Loss,-15,-9.30,2.42,Division 1
2/23/2016,Bowling Green State,Home,87,Ohio,82,Away,,Win,5,-1.60,3.85,Division 1
2/23/2016,Ohio,Away,82,Bowling Green State,87,Home,,Loss,-5,3.85,-1.60,Division 1
2/23/2016,Bradley,Home,55,Evansville,67,Away,,Loss,-12,-13.91,8.97,Division 1
2/23/2016,Virginia Tech,Away,71,Boston College,56,Home,,Win,15,2.42,-9.30,Division 1
2/23/2016,Army,Away,80,Boston University,71,Home,,Win,9,2.47,0.84,Division 1
2/23/2016,Boston University,Home,71,Army,80,Away,,Loss,-9,0.84,2.47,Division 1
2/23/2016,Georgia State,Away,52,Georgia Southern,54,Home,,Loss,-2,0.70,1.48,Division 1
2/23/2016,Saint Louis,Home,49,Dayton,52,Away,,Loss,-3,-6.22,7.38,Division 1
2/23/2016,Savannah State,Home,83,Allen,72,Away,,Win,11,-5.19,0.00,Non Division 1
2/23/2016,Abilene Christian,Away,59,Texas A&M-Corpus Christi,65,Home,,Loss,-6,-2.03,4.67,Division 1
2/23/2016,Michigan State,Away,81,Ohio State,62,Home,,Win,19,16.38,2.42,Division 1
2/23/2016,Ohio State,Home,62,Michigan State,81,Away,,Loss,-19,2.42,16.38,Division 1
2/23/2016,Dayton,Away,52,Saint Louis,49,Home,,Win,3,7.38,-6.22,Division 1
2/23/2016,Texas A&M-Corpus Christi,Home,65,Abilene Christian,59,Away,,Win,6,4.67,-2.03,Division 1
2/23/2016,Toledo,Home,77,Ball State,67,Away,,Win,10,5.88,3.73,Division 1
2/23/2016,Temple,Away,55,Tulsa,74,Home,,Loss,-19,1.22,4.32,Division 1
2/23/2016,Tulsa,Home,74,Temple,55,Away,,Win,19,4.32,1.22,Division 1
2/23/2016,Texas Christian,Away,79,Texas Tech,83,Home,,Loss,-4,-4.91,1.72,Division 1
2/23/2016,Texas Tech,Home,83,Texas Christian,79,Away,,Win,4,1.72,-4.91,Division 1
2/23/2016,Ball State,Away,67,Toledo,77,Home,,Loss,-10,3.73,5.88,Division 1
2/23/2016,Missouri,Away,76,Mississippi,85,Home,,Loss,-9,-4.39,3.09,Division 1
2/23/2016,Kentucky,Home,78,Alabama,53,Away,,Win,25,11.41,-0.76,Division 1
2/23/2016,Manhattan,Home,40,Saint Peter's,61,Away,,Loss,-21,-4.35,-0.70,Division 1
2/23/2016,Saint Peter's,Away,61,Manhattan,40,Home,,Win,21,-0.70,-4.35,Division 1
2/23/2016,Clemson,Away,73,Georgia Tech,75,Home,,Loss,-2,5.16,2.12,Division 1
2/23/2016,Georgia Tech,Home,75,Clemson,73,Away,,Win,2,2.12,5.16,Division 1
2/23/2016,Alabama,Away,53,Kentucky,78,Home,,Loss,-25,-0.76,11.41,Division 1
2/23/2016,Marist,Home,71,Rider,58,Away,,Win,13,-7.17,-1.39,Division 1
2/23/2016,Minnesota,Home,83,Rutgers,61,Away,,Win,22,-6.00,-12.66,Division 1
2/23/2016,Rutgers,Away,61,Minnesota,83,Home,,Loss,-22,-12.66,-6.00,Division 1
2/23/2016,Mississippi,Home,85,Missouri,76,Away,,Win,9,3.09,-4.39,Division 1
2/23/2016,Rider,Away,58,Marist,71,Home,,Loss,-13,-1.39,-7.17,Division 1
2/23/2016,Akron,Away,64,Miami (OH),77,Home,,Loss,-13,9.14,-5.26,Division 1
2/23/2016,Miami (OH),Home,77,Akron,64,Away,,Win,13,-5.26,9.14,Division 1
2/24/2016,La Salle,Home,53,Fordham,56,Away,,Loss,-3,-9.97,2.70,Division 1
2/24/2016,Fordham,Away,56,La Salle,53,Home,,Win,3,2.70,-9.97,Division 1
2/24/2016,Bucknell,Away,86,Lafayette,83,Home,,Win,3,5.67,-9.00,Division 1
2/24/2016,Loyola (IL),Home,54,Wichita State,76,Away,,Loss,-22,-0.91,13.97,Division 1
2/24/2016,Lafayette,Home,83,Bucknell,86,Away,,Loss,-3,-9.00,5.67,Division 1
2/24/2016,Illinois State,Home,73,Southern Illinois,50,Away,,Win,23,1.42,4.09,Division 1
2/24/2016,Howard,Home,63,Florida A&M,53,Away,,Win,10,-3.64,-9.14,Division 1
2/24/2016,Southern Illinois,Away,50,Illinois State,73,Home,,Loss,-23,4.09,1.42,Division 1
2/24/2016,Wisconsin,Away,67,Iowa,59,Home,,Win,8,4.27,9.39,Division 1
2/24/2016,Iowa,Home,59,Wisconsin,67,Away,,Loss,-8,9.39,4.27,Division 1
2/24/2016,Maryland-Baltimore County,Home,80,Binghamton,79,Away,,Win,1,-8.50,-7.73,Division 1
2/24/2016,Binghamton,Away,79,Maryland-Baltimore County,80,Home,,Loss,-1,-7.73,-8.50,Division 1
2/24/2016,Massachusetts,Home,57,Saint Joseph's,74,Away,,Loss,-17,-2.31,7.68,Division 1
2/24/2016,Albany (NY),Away,86,Massachusetts-Lowell,61,Home,,Win,25,9.97,-6.21,Division 1
2/24/2016,Saint Joseph's,Away,74,Massachusetts,57,Home,,Win,17,7.68,-2.31,Division 1
2/24/2016,Holy Cross,Away,63,Loyola (MD),78,Home,,Loss,-15,-4.33,-5.67,Division 1
2/24/2016,Wichita State,Away,76,Loyola (IL),54,Home,,Win,22,13.97,-0.91,Division 1
2/24/2016,Loyola (MD),Home,78,Holy Cross,63,Away,,Win,15,-5.67,-4.33,Division 1
2/24/2016,Maine,Home,74,Hartford,82,Away,,Loss,-8,-10.90,-7.64,Division 1
2/24/2016,Hartford,Away,82,Maine,74,Home,,Win,8,-7.64,-10.90,Division 1
2/24/2016,Florida A&M,Away,53,Howard,63,Home,,Loss,-10,-9.14,-3.64,Division 1
2/24/2016,Central Florida,Home,61,Houston,88,Away,,Loss,-27,-3.10,9.00,Division 1
2/24/2016,Long Beach State,Away,67,UC-Irvine,90,Home,,Loss,-23,1.47,5.21,Division 1
2/24/2016,Houston,Away,88,Central Florida,61,Home,,Win,27,9.00,-3.10,Division 1
2/24/2016,Lehigh,Away,71,Colgate,54,Home,,Win,17,1.81,-1.73,Division 1
2/24/2016,Colgate,Home,54,Lehigh,71,Away,,Loss,-17,-1.73,1.81,Division 1
2/24/2016,Navy,Away,65,American,72,Home,,Loss,-7,2.88,-8.10,Division 1
2/24/2016,American,Home,72,Navy,65,Away,,Win,7,-8.10,2.88,Division 1
2/24/2016,Auburn,Home,84,Georgia,81,Away,,Win,3,-7.39,0.94,Division 1
2/24/2016,UC-Irvine,Home,90,Long Beach State,67,Away,,Win,23,5.21,1.47,Division 1
2/24/2016,Georgia,Away,81,Auburn,84,Home,,Loss,-3,0.94,-7.39,Division 1
2/24/2016,Air Force,Away,63,Fresno State,64,Home,,Loss,-1,-4.41,5.06,Division 1
2/24/2016,Siena,Away,69,Fairfield,76,Home,,Loss,-7,5.38,-0.25,Division 1
2/24/2016,Fresno State,Home,64,Air Force,63,Away,,Win,1,5.06,-4.41,Division 1
2/24/2016,Virginia Commonwealth,Away,69,George Mason,76,Home,,Loss,-7,9.91,-5.41,Division 1
2/24/2016,George Mason,Home,76,Virginia Commonwealth,69,Away,,Win,7,-5.41,9.91,Division 1
2/24/2016,Colorado,Home,75,Arizona,72,Away,,Win,3,5.33,12.21,Division 1
2/24/2016,Arizona,Away,72,Colorado,75,Home,,Loss,-3,12.21,5.33,Division 1
2/24/2016,Creighton,Home,61,Marquette,66,Away,,Loss,-5,6.30,2.09,Division 1
2/24/2016,Fairfield,Home,76,Siena,69,Away,,Win,7,-0.25,5.38,Division 1
2/24/2016,Marquette,Away,66,Creighton,61,Home,,Win,5,2.09,6.30,Division 1
2/24/2016,Duquesne,Away,76,St. Bonaventure,80,Home,,Loss,-4,1.70,4.97,Division 1
2/24/2016,Southeastern Louisiana,Home,93,New Orleans,81,Away,,Win,12,-4.56,-2.53,Division 1
2/24/2016,St. Bonaventure,Home,80,Duquesne,76,Away,,Win,4,4.97,1.70,Division 1
2/24/2016,Texas A&M,Home,68,Mississippi State,66,Away,,Win,2,10.38,1.78,Division 1
2/24/2016,Mississippi State,Away,66,Texas A&M,68,Home,,Loss,-2,1.78,10.38,Division 1
2/24/2016,Richmond,Home,61,George Washington,73,Away,,Loss,-12,2.72,6.52,Division 1
2/24/2016,George Washington,Away,73,Richmond,61,Home,,Win,12,6.52,2.72,Division 1
2/24/2016,South Carolina,Home,84,Tennessee,58,Away,,Win,26,7.00,-0.23,Division 1
2/24/2016,New Orleans,Away,81,Southeastern Louisiana,93,Home,,Loss,-12,-2.53,-4.56,Division 1
2/24/2016,Tennessee,Away,58,South Carolina,84,Home,,Loss,-26,-0.23,7.00,Division 1
2/24/2016,San Diego State,Away,73,Wyoming,61,Home,,Win,12,7.69,-0.58,Division 1
2/24/2016,Wake Forest,Home,58,Notre Dame,69,Away,,Loss,-11,-4.88,5.13,Division 1
2/24/2016,Wyoming,Home,61,San Diego State,73,Away,,Loss,-12,-0.58,7.69,Division 1
2/24/2016,Xavier,Home,90,Villanova,83,Away,,Win,7,10.21,13.26,Division 1
2/24/2016,Villanova,Away,83,Xavier,90,Home,,Loss,-7,13.26,10.21,Division 1
2/24/2016,Tulane,Home,73,East Carolina,79,Away,,Loss,-6,-4.65,-3.59,Division 1
2/24/2016,East Carolina,Away,79,Tulane,73,Home,,Win,6,-3.59,-4.65,Division 1
2/24/2016,New Hampshire,Away,67,Vermont,73,Home,,Loss,-6,1.26,4.50,Division 1
2/24/2016,Notre Dame,Away,69,Wake Forest,58,Home,,Win,11,5.13,-4.88,Division 1
2/24/2016,Vermont,Home,73,New Hampshire,67,Away,,Win,6,4.50,1.26,Division 1
2/24/2016,Pittsburgh,Home,60,Louisville,67,Away,,Loss,-7,8.13,13.84,Division 1
2/24/2016,Norfolk State,Away,72,Morgan State,89,Home,,Loss,-17,0.97,-4.19,Division 1
2/24/2016,Morgan State,Home,89,Norfolk State,72,Away,,Win,17,-4.19,0.97,Division 1
2/24/2016,Nevada,Home,73,Utah State,68,Away,,Win,5,2.82,1.84,Division 1
2/24/2016,North Carolina,Away,80,North Carolina State,68,Home,,Win,12,12.76,0.79,Division 1
2/24/2016,Utah State,Away,68,Nevada,73,Home,,Loss,-5,1.84,2.82,Division 1
2/24/2016,Michigan,Home,72,Northwestern,63,Away,,Win,9,6.82,6.03,Division 1
2/24/2016,Massachusetts-Lowell,Home,61,Albany (NY),86,Away,,Loss,-25,-6.21,9.97,Division 1
2/24/2016,Northwestern,Away,63,Michigan,72,Home,,Loss,-9,6.03,6.82,Division 1
2/24/2016,Missouri State,Home,61,Drake,52,Away,,Win,9,-5.25,-4.66,Division 1
2/24/2016,Drake,Away,52,Missouri State,61,Home,,Loss,-9,-4.66,-5.25,Division 1
2/24/2016,Washington State,Away,62,Oregon,76,Home,,Loss,-14,-6.68,9.71,Division 1
2/24/2016,Oregon,Home,76,Washington State,62,Away,,Win,14,9.71,-6.68,Division 1
2/24/2016,Oregon State,Home,82,Washington,81,Away,,Win,1,2.10,3.59,Division 1
2/24/2016,Louisville,Away,67,Pittsburgh,60,Home,,Win,7,13.84,8.13,Division 1
2/24/2016,Washington,Away,81,Oregon State,82,Home,,Loss,-1,3.59,2.10,Division 1
2/24/2016,Indiana State,Away,44,Northern Iowa,66,Home,,Loss,-22,-1.63,5.09,Division 1
2/24/2016,North Carolina State,Home,68,North Carolina,80,Away,,Loss,-12,0.79,12.76,Division 1
2/24/2016,Northern Iowa,Home,66,Indiana State,44,Away,,Win,22,5.09,-1.63,Division 1
2/24/2016,Oklahoma State,Away,49,Oklahoma,71,Home,,Loss,-22,-0.63,10.39,Division 1
2/24/2016,Oklahoma,Home,71,Oklahoma State,49,Away,,Win,22,10.39,-0.63,Division 1
2/25/2016,Illinois,Home,47,Indiana,74,Away,,Loss,-27,-2.65,12.88,Division 1
2/25/2016,Indiana,Away,74,Illinois,47,Home,,Win,27,12.88,-2.65,Division 1
2/25/2016,Idaho State,Home,77,Montana,90,Away,,Loss,-13,-1.94,5.38,Division 1
2/25/2016,Montana,Away,90,Idaho State,77,Home,,Win,13,5.38,-1.94,Division 1
2/25/2016,Jacksonville,Home,80,North Florida,81,Away,,Loss,-1,0.41,5.76,Division 1
2/25/2016,North Florida,Away,81,Jacksonville,80,Home,,Win,1,5.76,0.41,Division 1
2/25/2016,IUPUI,Home,82,South Dakota,85,Away,,Loss,-3,-5.66,-2.94,Division 1
2/25/2016,South Dakota,Away,85,IUPUI,82,Home,,Win,3,-2.94,-5.66,Division 1
2/25/2016,Appalachian State,Away,63,Georgia Southern,88,Home,,Loss,-25,-6.81,1.48,Division 1
2/25/2016,Georgia Southern,Home,88,Appalachian State,63,Away,,Win,25,1.48,-6.81,Division 1
2/25/2016,Elon,Home,65,William & Mary,75,Away,,Loss,-10,0.50,5.77,Division 1
2/25/2016,William & Mary,Away,75,Elon,65,Home,,Win,10,5.77,0.50,Division 1
2/25/2016,High Point,Home,87,Winthrop,85,Away,,Win,2,7.65,6.31,Division 1
2/25/2016,Winthrop,Away,85,High Point,87,Home,,Loss,-2,6.31,7.65,Division 1
2/25/2016,UC-Riverside,Away,77,Hawaii,71,Home,,Win,6,-0.03,11.09,Division 1
2/25/2016,Hawaii,Home,71,UC-Riverside,77,Away,,Loss,-6,11.09,-0.03,Division 1
2/25/2016,Eastern Kentucky,Away,76,Jacksonville State,54,Home,,Win,22,1.42,-4.32,Division 1
2/25/2016,Southern Methodist,Away,69,Memphis,62,Home,,Win,7,13.87,6.40,Division 1
2/25/2016,Middle Tennessee,Home,72,Western Kentucky,78,Away,,Loss,-6,4.39,1.00,Division 1
2/25/2016,North Texas,Away,62,Louisiana Tech,73,Home,,Loss,-11,-3.72,7.31,Division 1
2/25/2016,Memphis,Home,62,Southern Methodist,69,Away,,Loss,-7,6.40,13.87,Division 1
2/25/2016,Mount St. Mary's,Home,54,Fairleigh Dickinson,67,Away,,Loss,-13,-1.94,-0.34,Division 1
2/25/2016,Nebraska-Omaha,Home,102,Oral Roberts,98,Away,,Win,4,3.81,-0.90,Division 1
2/25/2016,Western Kentucky,Away,78,Middle Tennessee,72,Home,,Win,6,1.00,4.39,Division 1
2/25/2016,Fairleigh Dickinson,Away,67,Mount St. Mary's,54,Home,,Win,13,-0.34,-1.94,Division 1
2/25/2016,Lipscomb,Home,57,Kennesaw State,73,Away,,Loss,-16,-3.00,-5.16,Division 1
2/25/2016,Central Connecticut State,Away,74,Long Island University,80,Home,,Loss,-6,-13.10,-0.77,Division 1
2/25/2016,Jacksonville State,Home,54,Eastern Kentucky,76,Away,,Loss,-22,-4.32,1.42,Division 1
2/25/2016,Kennesaw State,Away,73,Lipscomb,57,Home,,Win,16,-5.16,-3.00,Division 1
2/25/2016,Presbyterian,Away,74,Longwood,73,Home,,Win,1,-5.35,-3.21,Division 1
2/25/2016,Louisiana Tech,Home,73,North Texas,62,Away,,Win,11,7.31,-3.72,Division 1
2/25/2016,Long Island University,Home,80,Central Connecticut State,74,Away,,Win,6,-0.77,-13.10,Division 1
2/25/2016,Longwood,Home,73,Presbyterian,74,Away,,Loss,-1,-3.21,-5.35,Division 1
2/25/2016,Murray State,Away,74,Eastern Illinois,85,Home,,Loss,-11,3.77,-2.27,Division 1
2/25/2016,Cal State Northridge,Home,63,UC-Santa Barbara,78,Away,,Loss,-15,-3.93,4.00,Division 1
2/25/2016,UC-Santa Barbara,Away,78,Cal State Northridge,63,Home,,Win,15,4.00,-3.93,Division 1
2/25/2016,Cal Poly,Home,77,Cal State Fullerton,78,Away,,Loss,-1,-2.80,-4.10,Division 1
2/25/2016,Cal State Fullerton,Away,78,Cal Poly,77,Home,,Win,1,-4.10,-2.80,Division 1
2/25/2016,Campbell,Home,56,Radford,60,Away,,Loss,-4,0.13,0.58,Division 1
2/25/2016,Radford,Away,60,Campbell,56,Home,,Win,4,0.58,0.13,Division 1
2/25/2016,University of California,Home,75,UCLA,63,Away,,Win,12,8.09,0.78,Division 1
2/25/2016,UCLA,Away,63,University of California,75,Home,,Loss,-12,0.78,8.09,Division 1
2/25/2016,Arkansas-Little Rock,Home,72,Texas-Arlington,60,Away,,Win,12,11.30,10.06,Division 1
2/25/2016,Texas-Arlington,Away,60,Arkansas-Little Rock,72,Home,,Loss,-12,10.06,11.30,Division 1
2/25/2016,Alabama-Birmingham,Home,95,Marshall,91,Away,,Win,4,9.41,1.12,Division 1
2/25/2016,Marshall,Away,91,Alabama-Birmingham,95,Home,,Loss,-4,1.12,9.41,Division 1
2/25/2016,Brigham Young,Home,99,Portland,81,Away,,Win,18,11.39,-2.16,Division 1
2/25/2016,Portland,Away,81,Brigham Young,99,Home,,Loss,-18,-2.16,11.39,Division 1
2/25/2016,Arkansas State,Home,60,Texas State,71,Away,,Loss,-11,-2.29,1.71,Division 1
2/25/2016,Texas State,Away,71,Arkansas State,60,Home,,Win,11,1.71,-2.29,Division 1
2/25/2016,Canisius,Home,65,Niagara,60,Away,,Win,5,-1.85,-7.55,Division 1
2/25/2016,Drexel,Home,74,Delaware,64,Away,,Win,10,-7.26,-9.47,Division 1
2/25/2016,Duke,Home,80,Florida State,65,Away,,Win,15,9.39,4.48,Division 1
2/25/2016,St. John's (NY),Away,75,DePaul,83,Home,,Loss,-8,-9.31,-7.52,Division 1
2/25/2016,Delaware,Away,64,Drexel,74,Home,,Loss,-10,-9.47,-7.26,Division 1
2/25/2016,Furman,Away,75,East Tennessee State,80,Home,,Loss,-5,4.88,4.24,Division 1
2/25/2016,Eastern Illinois,Home,85,Murray State,74,Away,,Win,11,-2.27,3.77,Division 1
2/25/2016,Florida State,Away,65,Duke,80,Home,,Loss,-15,4.48,9.39,Division 1
2/25/2016,East Tennessee State,Home,80,Furman,75,Away,,Win,5,4.24,4.88,Division 1
2/25/2016,Texas-San Antonio,Away,108,Charlotte,114,Home,,Loss,-6,-11.72,-1.42,Division 1
2/25/2016,Cleveland State,Home,63,Northern Kentucky,58,Away,,Win,5,-6.94,-3.90,Division 1
2/25/2016,Niagara,Away,60,Canisius,65,Home,,Loss,-5,-7.55,-1.85,Division 1
2/25/2016,Charlotte,Home,114,Texas-San Antonio,108,Away,,Win,6,-1.42,-11.72,Division 1
2/25/2016,Coastal Carolina,Home,68,Charleston Southern,60,Away,,Win,8,7.38,-3.57,Division 1
2/25/2016,DePaul,Home,83,St. John's (NY),75,Away,,Win,8,-7.52,-9.31,Division 1
2/25/2016,Northern Kentucky,Away,58,Cleveland State,63,Home,,Loss,-5,-3.90,-6.94,Division 1
2/25/2016,Charleston Southern,Away,60,Coastal Carolina,68,Home,,Loss,-8,-3.57,7.38,Division 1
2/25/2016,Stetson,Home,80,Florida Gulf Coast,73,Away,,Win,7,-2.29,6.52,Division 1
2/25/2016,Tennessee-Martin,Home,72,Tennessee State,56,Away,,Win,16,1.82,4.80,Division 1
2/25/2016,Stanford,Home,84,Southern California,64,Away,,Win,20,-0.77,6.09,Division 1
2/25/2016,Florida Gulf Coast,Away,73,Stetson,80,Home,,Loss,-7,6.52,-2.29,Division 1
2/25/2016,Tennessee Tech,Home,59,Morehead State,69,Away,,Loss,-10,3.07,5.13,Division 1
2/25/2016,James Madison,Away,67,Towson,69,Home,,Loss,-2,6.50,4.66,Division 1
2/25/2016,Tennessee State,Away,56,Tennessee-Martin,72,Home,,Loss,-16,4.80,1.82,Division 1
2/25/2016,Morehead State,Away,69,Tennessee Tech,59,Home,,Win,10,5.13,3.07,Division 1
2/25/2016,Southern Illinois-Edwardsville,Home,75,Austin Peay,80,Away,,Loss,-5,-8.18,0.09,Division 1
2/25/2016,Rice,Away,76,Southern Mississippi,74,Home,,Win,2,-4.66,-6.17,Division 1
2/25/2016,South Florida,Home,51,Connecticut,81,Away,,Loss,-30,-8.09,10.32,Division 1
2/25/2016,Austin Peay,Away,80,Southern Illinois-Edwardsville,75,Home,,Win,5,0.09,-8.18,Division 1
2/25/2016,St. Francis (NY),Home,79,Bryant,72,Away,,Win,7,-1.13,-11.06,Division 1
2/25/2016,Southern California,Away,64,Stanford,84,Home,,Loss,-20,6.09,-0.77,Division 1
